    ID     Stage                Name                                     Start Time                      End Time               Duration       Result  
   126     TO_AC_3              TT2_SEL_CLEAR                       2023-08-12 20:02:23            2023-08-12 20:02:31          00:00:08        pass   
   127     TO_AC_3              TT2_POWER_AC_CYCLE                  2023-08-12 20:02:32            2023-08-12 20:27:50          00:25:18        pass   
   128     TO_AC_3              TT2_CPU_CONFIG_CHECK                2023-08-12 20:27:50            2023-08-12 20:27:50          00:00:01        pass   
   129     TO_AC_3              TT2_MEMORY_SLOT_CHECK               2023-08-12 20:27:50            2023-08-12 20:27:50          00:00:01        pass   
   130     TO_AC_3              TT2_BMC_MAC_CHECK                   2023-08-12 20:27:50            2023-08-12 20:28:21          00:00:31        fail   
   126     TO_AC_3              TT2_SEL_CLEAR                       2023-08-14 11:16:21            2023-08-14 12:13:27          00:57:06        fail   
   126     TO_AC_3              TT2_SEL_CLEAR                       2023-08-14 13:23:35            2023-08-14 13:37:08          00:13:33        pass   
   127     TO_AC_3              TT2_POWER_AC_CYCLE                  2023-08-14 13:37:09            2023-08-14 14:02:25          00:25:16        pass   
   128     TO_AC_3              TT2_CPU_CONFIG_CHECK                2023-08-14 14:02:25            2023-08-14 14:02:25          00:00:01        pass   
   129     TO_AC_3              TT2_MEMORY_SLOT_CHECK               2023-08-14 14:02:25            2023-08-14 14:02:26          00:00:01        pass   
   130     TO_AC_3              TT2_BMC_MAC_CHECK                   2023-08-14 14:02:26            2023-08-14 14:02:29          00:00:03        pass   
   131     TO_AC_3              TT2_MCIO_CHECK                      2023-08-14 14:02:29            2023-08-14 14:03:11          00:00:42        pass   
   132     TO_AC_3              TT2_PCIE_CONFIG_CHECK               2023-08-14 14:03:11            2023-08-14 14:03:11          00:00:01        pass   
   133     TO_AC_3              TT2_PCIE_DEVICES_CHECK              2023-08-14 14:03:11            2023-08-14 14:03:11          00:00:01        pass   
   134     TO_AC_3              TT2_NVME_CHECK                      2023-08-14 14:03:11            2023-08-14 14:03:22          00:00:11        pass   
   135     TO_AC_3              TT2_FAN_CONFIG_CHECK                2023-08-14 14:03:22            2023-08-14 14:03:24          00:00:02        pass   
   136     TO_AC_3              TT2_DMI_CHECK                       2023-08-14 14:03:24            2023-08-14 14:03:27          00:00:03        pass   
   137     TO_AC_3              TT2_SDR_CHECK                       2023-08-14 14:03:27            2023-08-14 14:03:30          00:00:03        pass   
