    ID     Stage                Name                                     Start Time                      End Time               Duration       Result  
    83     RDT_GRACEFUL_SHUTDOWN YM3_MCE_CHECK                       2023-09-15 16:49:33            2023-09-15 16:49:33          00:00:01        pass   
    84     RDT_AC_CYCLE         YM_SEL_CLEAR                        2023-09-15 16:49:33            2023-09-15 16:49:34          00:00:01        pass   
    85     RDT_AC_CYCLE         YM3_SLED_AC                         2023-09-15 16:49:34            2023-09-15 16:58:25          00:08:51        pass   
    86     RDT_AC_CYCLE         YM3_SEL_CHECK                       2023-09-15 16:58:25            2023-09-15 16:58:25          00:00:01        pass   
    87     RDT_AC_CYCLE         YM3_DMESG_CHECK                     2023-09-15 16:58:25            2023-09-15 16:58:26          00:00:01        pass   
    88     RDT_AC_CYCLE         YM3_MESSAGES_CHECK                  2023-09-15 16:58:26            2023-09-15 16:58:26          00:00:01        pass   
    89     RDT_AC_CYCLE         NETLAKE_SDR_CHECK                   2023-09-15 16:58:26            2023-09-15 16:58:28          00:00:02        pass   
    90     RDT_AC_CYCLE         YM3_MCE_CHECK                       2023-09-15 16:58:28            2023-09-15 16:58:28          00:00:01        pass   
    91     RDT_AC_CYCLE         YM3_SLED_AC                         2023-09-15 16:58:28            2023-09-15 17:07:14          00:08:46        pass   
    92     RDT_AC_CYCLE         YM3_SEL_CHECK                       2023-09-15 17:07:14            2023-09-15 17:07:15          00:00:01        pass   
    93     RDT_AC_CYCLE         YM3_DMESG_CHECK                     2023-09-15 17:07:15            2023-09-15 17:07:15          00:00:01        pass   
    94     RDT_AC_CYCLE         YM3_MESSAGES_CHECK                  2023-09-15 17:07:15            2023-09-15 17:07:15          00:00:01        pass   
    95     RDT_AC_CYCLE         NETLAKE_SDR_CHECK                   2023-09-15 17:07:15            2023-09-15 17:07:17          00:00:02        pass   
    96     RDT_AC_CYCLE         YM3_MCE_CHECK                       2023-09-15 17:07:17            2023-09-15 17:07:18          00:00:01        pass   
    97     RDT_AC_CYCLE         YM3_SLED_AC                         2023-09-15 17:07:18            2023-09-15 17:16:04          00:08:46        pass   
    98     RDT_AC_CYCLE         YM3_SEL_CHECK                       2023-09-15 17:16:04            2023-09-15 17:16:04          00:00:01        pass   
    99     RDT_AC_CYCLE         YM3_DMESG_CHECK                     2023-09-15 17:16:04            2023-09-15 17:16:05          00:00:01        pass   
   100     RDT_AC_CYCLE         YM3_MESSAGES_CHECK                  2023-09-15 17:16:05            2023-09-15 17:16:05          00:00:01        pass   
   101     RDT_AC_CYCLE         NETLAKE_SDR_CHECK                   2023-09-15 17:16:05            2023-09-15 17:16:07          00:00:02        pass   
   102     RDT_AC_CYCLE         YM3_MCE_CHECK                       2023-09-15 17:16:07            2023-09-15 17:16:07          00:00:01        pass   
   103     RDT_LOG_CHECK        YM3_MCE_CHECK                       2023-09-15 17:16:07            2023-09-15 17:16:08          00:00:01        pass   
   104     RDT_LOG_CHECK        YM3_DMESG_CHECK                     2023-09-15 17:16:08            2023-09-15 17:16:08          00:00:01        pass   
   105     RDT_LOG_CHECK        YM3_MESSAGES_CHECK                  2023-09-15 17:16:08            2023-09-15 17:16:08          00:00:01        pass   
   106     RDT_LOG_CHECK        YM3_SEL_CHECK                       2023-09-15 17:16:08            2023-09-15 17:16:09          00:00:01        pass   
   107     RDT_LOG_CHECK        NETLAKE_SDR_CHECK                   2023-09-15 17:16:09            2023-09-15 17:16:10          00:00:01        pass   
   108     RDT_LOG_CHECK        YM_SEL_CLEAR                        2023-09-15 17:16:11            2023-09-15 17:16:11          00:00:01        pass   
   109     RDT_SHC_TEST         NETLAKE_INTEL_SHC_TEST              2023-09-15 17:16:11            2023-09-15 18:20:23          01:04:12        pass   
   110     RDT_SHC_TEST         YM3_SEL_CHECK                       2023-09-15 18:20:23            2023-09-15 18:20:23          00:00:01        pass   
   111     RDT_SHC_TEST         YM3_DMESG_CHECK                     2023-09-15 18:20:23            2023-09-15 18:20:24          00:00:01        pass   
   112     RDT_SHC_TEST         YM3_MESSAGES_CHECK                  2023-09-15 18:20:24            2023-09-15 18:20:24          00:00:01        pass   
   113     RDT_SHC_TEST         NETLAKE_SDR_CHECK                   2023-09-15 18:20:24            2023-09-15 18:20:26          00:00:02        pass   
   114     RDT_SHC_TEST         YM3_MCE_CHECK                       2023-09-15 18:20:26            2023-09-15 18:20:26          00:00:01        pass   
   115     RDT_SHC_TEST         YM_SEL_CLEAR                        2023-09-15 18:20:26            2023-09-15 18:20:27          00:00:01        pass   
   116     RDT_PTU              YM3_PTUGEN                          2023-09-15 18:20:27            2023-09-15 19:22:07          01:01:40        pass   
   117     RDT_PTU              YM3_SEL_CHECK                       2023-09-15 19:22:07            2023-09-15 19:22:08          00:00:01        pass   
   118     RDT_PTU              YM3_DMESG_CHECK                     2023-09-15 19:22:08            2023-09-15 19:22:08          00:00:01        pass   
   119     RDT_PTU              YM3_MESSAGES_CHECK                  2023-09-15 19:22:08            2023-09-15 19:22:09          00:00:01        pass   
   120     RDT_PTU              NETLAKE_SDR_CHECK                   2023-09-15 19:22:09            2023-09-15 19:22:10          00:00:01        pass   
   121     RDT_PTU              YM3_MCE_CHECK                       2023-09-15 19:22:10            2023-09-15 19:22:11          00:00:01        pass   
   122     RDT_PTU              YM_SEL_CLEAR                        2023-09-15 19:22:11            2023-09-15 19:22:12          00:00:01        pass   
   123     RDT_MEMSTRESS        YM3_STRESSAPPTEST                   2023-09-15 19:22:12            2023-09-15 20:52:50          01:30:38        pass   
   124     RDT_MEMSTRESS        YM3_SEL_CHECK                       2023-09-15 20:52:50            2023-09-15 20:52:51          00:00:01        pass   
   125     RDT_MEMSTRESS        YM3_DMESG_CHECK                     2023-09-15 20:52:51            2023-09-15 20:52:52          00:00:01        pass   
   126     RDT_MEMSTRESS        YM3_MESSAGES_CHECK                  2023-09-15 20:52:52            2023-09-15 20:52:52          00:00:01        pass   
   127     RDT_MEMSTRESS        NETLAKE_SDR_CHECK                   2023-09-15 20:52:52            2023-09-15 20:52:54          00:00:02        pass   
   128     RDT_MEMSTRESS        YM3_MCE_CHECK                       2023-09-15 20:52:54            2023-09-15 20:52:54          00:00:01        pass   
   129     RDT_MEMSTRESS        YM_SEL_CLEAR                        2023-09-15 20:52:54            2023-09-15 20:52:55          00:00:01        pass   
   130     RDT_MEMSTRESS        YM3_MPRIME                          2023-09-15 20:52:55            2023-09-15 22:33:00          01:40:05        pass   
   131     RDT_MEMSTRESS        YM3_SEL_CHECK                       2023-09-15 22:33:00            2023-09-15 22:33:00          00:00:01        pass   
   132     RDT_MEMSTRESS        YM3_DMESG_CHECK                     2023-09-15 22:33:00            2023-09-15 22:33:01          00:00:01        pass   
   133     RDT_MEMSTRESS        YM3_MESSAGES_CHECK                  2023-09-15 22:33:01            2023-09-15 22:33:02          00:00:01        pass   
   134     RDT_MEMSTRESS        NETLAKE_SDR_CHECK                   2023-09-15 22:33:02            2023-09-15 22:33:03          00:00:01        pass   
   135     RDT_MEMSTRESS        YM3_MCE_CHECK                       2023-09-15 22:33:03            2023-09-15 22:33:04          00:00:01        pass   
   136     RDT_MEMSTRESS        YM_SEL_CLEAR                        2023-09-15 22:33:04            2023-09-15 22:33:04          00:00:01        pass   
   137     RDT_FIO_TEST         YM3_FIO_START                       2023-09-15 22:33:05            2023-09-15 22:34:21          00:01:16        pass   
   138     RDT_FIO_TEST         YM3_MPRIME                          2023-09-15 22:34:21            2023-09-15 23:14:26          00:40:05        pass   
   139     RDT_FIO_TEST         YM3_FIO_END                         2023-09-15 23:14:26            2023-09-15 23:14:27          00:00:01        pass   
   140     RDT_FIO_TEST         YM3_SEL_CHECK                       2023-09-15 23:14:27            2023-09-15 23:14:27          00:00:01        pass   
   141     RDT_FIO_TEST         YM3_DMESG_CHECK                     2023-09-15 23:14:27            2023-09-15 23:14:28          00:00:01        pass   
   142     RDT_FIO_TEST         YM3_MESSAGES_CHECK                  2023-09-15 23:14:28            2023-09-15 23:14:28          00:00:01        pass   
   143     RDT_FIO_TEST         NETLAKE_SDR_CHECK                   2023-09-15 23:14:29            2023-09-15 23:14:30          00:00:01        pass   
   144     RDT_FIO_TEST         YM3_MCE_CHECK                       2023-09-15 23:14:30            2023-09-15 23:14:31          00:00:01        pass   
   145     RDT_FIO_TEST         YM_SEL_CLEAR                        2023-09-15 23:14:31            2023-09-15 23:14:31          00:00:01        pass   
   146     RDT_IPERF            YM3_IPERF                           2023-09-15 23:15:02            2023-09-15 23:52:11          00:37:09        pass   
   147     RDT_IPERF            YM3_SEL_CHECK                       2023-09-15 23:52:29            2023-09-15 23:52:36          00:00:07        pass   
   148     RDT_IPERF            YM3_DMESG_CHECK                     2023-09-15 23:52:36            2023-09-15 23:52:36          00:00:01        pass   
   149     RDT_IPERF            YM3_MESSAGES_CHECK                  2023-09-15 23:52:36            2023-09-15 23:52:37          00:00:01        pass   
   150     RDT_IPERF            NETLAKE_SDR_CHECK                   2023-09-15 23:52:37            2023-09-15 23:52:39          00:00:02        pass   
   151     RDT_IPERF            YM3_MCE_CHECK                       2023-09-15 23:52:39            2023-09-15 23:52:39          00:00:01        pass   
   152     RDT_IPERF            YM_SEL_CLEAR                        2023-09-15 23:52:39            2023-09-15 23:52:40          00:00:01        pass   
